Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00011 06/04/2025 - 04:58:58,SCI,-44.39,,37.51,8.04,12.76
Sample 00012 06/04/2025 - 04:59:02,SCI,-43.95,,37.68,8.11,12.78
Sample 00013 06/04/2025 - 04:59:06,SCI,-43.87,,37.81,8.09,12.68
