Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00011 06/10/2025 - 07:24:41,SCI,-50.61,,34.24,9.65,12.94
Sample 00012 06/10/2025 - 07:24:45,SCI,-51.75,,33.85,9.46,12.74
Sample 00013 06/10/2025 - 07:24:49,SCI,-50.84,,34.14,9.44,12.91
