Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00001 05/13/2025 - 01:55:21,SCI,-74.78,,25.01,5.71,6.80
Sample 00002 05/13/2025 - 01:55:30,SCI,-74.22,,26.51,5.68,6.64
Sample 00003 05/13/2025 - 01:55:35,SCI,-74.30,,26.53,5.64,6.60
