Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00005 05/20/2025 - 08:07:57,SCI,-63.52,,31.07,7.46,9.43
Sample 00006 05/20/2025 - 08:08:02,SCI,-63.59,,31.08,7.43,9.39
Sample 00007 05/20/2025 - 08:08:06,SCI,-63.42,,31.19,7.43,9.41
