Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00001 05/22/2025 - 01:31:36,SCI,-36.06,,37.86,10.34,16.67
Sample 00002 05/22/2025 - 01:31:40,SCI,-36.51,,37.76,10.34,16.53
Sample 00003 05/22/2025 - 01:31:45,SCI,-36.50,,37.75,10.33,16.55
