Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00016 06/10/2025 - 07:38:39,SCI,-29.86,,42.37,8.13,13.29
Sample 00017 06/10/2025 - 07:38:43,SCI,-30.55,,42.26,8.12,13.11
Sample 00018 06/10/2025 - 07:38:48,SCI,-30.68,,42.25,8.14,13.06
