Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00001 05/15/2025 - 03:35:22,SCI,-71.92,,22.32,7.22,9.04
Sample 00002 05/15/2025 - 03:35:27,SCI,-72.26,,22.26,7.16,8.88
Sample 00003 05/15/2025 - 03:35:31,SCI,-72.41,,21.97,7.18,8.89
