Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00001 05/08/2025 - 02:16:57,SCI,-50.27,,32.73,10.33,14.36
Sample 00002 05/08/2025 - 02:17:01,SCI,-50.20,,32.73,10.34,14.39
Sample 00003 05/08/2025 - 02:17:05,SCI,-49.54,,33.02,10.34,14.48
