Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00004 12/27/2024 - 04:52:35,SCI,-55.21,,33.10,8.20,11.74
Sample 00005 12/27/2024 - 04:52:40,SCI,-55.09,,33.26,8.29,11.68
Sample 00006 12/27/2024 - 04:52:44,SCI,-54.19,,33.54,8.35,11.87
