Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00001 04/17/2025 - 04:47:53,SCI,-56.56,,32.86,9.03,11.32
Sample 00002 04/17/2025 - 04:47:59,SCI,-56.89,,32.61,9.13,11.34
Sample 00003 04/17/2025 - 04:48:07,SCI,-56.72,,32.67,9.10,11.37
