Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00004 05/06/2025 - 03:29:39,SCI,-40.99,,37.70,9.94,14.16
Sample 00005 05/06/2025 - 03:29:43,SCI,-40.63,,37.81,9.88,14.20
Sample 00006 05/06/2025 - 03:29:47,SCI,-40.38,,37.90,9.86,14.23
