Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00001 04/29/2025 - 03:15:52,SCI,-30.75,,39.32,11.47,17.96
Sample 00002 04/29/2025 - 03:15:56,SCI,-30.28,,39.52,11.48,17.95
Sample 00003 04/29/2025 - 03:16:00,SCI,-31.00,,39.39,11.19,17.66
