Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00001 05/15/2025 - 02:16:22,SCI,-44.38,,36.93,9.35,13.36
Sample 00002 05/15/2025 - 02:16:26,SCI,-44.44,,36.96,9.53,13.30
Sample 00003 05/15/2025 - 02:16:31,SCI,-44.25,,36.98,9.57,13.36
