Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00010 04/30/2025 - 02:05:10,SCI,-57.39,,34.67,7.26,9.81
Sample 00011 04/30/2025 - 02:05:14,SCI,-56.54,,34.96,7.20,9.94
Sample 00012 04/30/2025 - 02:05:19,SCI,-56.95,,34.86,7.23,9.85
