Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00001 01/10/2025 - 01:02:38,SCI,-46.55,,36.29,9.75,12.99
Sample 00002 01/10/2025 - 01:02:43,SCI,-46.72,,36.29,9.77,12.91
Sample 00003 01/10/2025 - 01:02:48,SCI,-46.82,,36.26,9.75,12.90
