Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00001 01/09/2025 - 06:04:20,SCI,-63.10,,31.91,7.55,9.18
Sample 00002 01/09/2025 - 06:04:24,SCI,-64.36,,31.33,7.41,8.96
Sample 00003 01/09/2025 - 06:04:27,SCI,-64.63,,31.20,7.35,8.92
