Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00001 04/24/2025 - 03:32:29,SCI,-39.90,,37.76,10.31,14.64
Sample 00002 04/24/2025 - 03:32:33,SCI,-39.61,,37.89,9.97,14.64
Sample 00003 04/24/2025 - 03:32:37,SCI,-39.33,,37.98,9.84,14.67
