Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00013 06/10/2025 - 05:24:53,SCI,-64.87,,29.29,6.76,9.72
Sample 00014 06/10/2025 - 05:24:57,SCI,-65.60,,28.73,6.73,9.65
Sample 00015 06/10/2025 - 05:25:01,SCI,-65.87,,28.72,6.76,9.53
