Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00001 05/06/2025 - 02:48:17,SCI,-41.02,,36.14,10.96,15.93
Sample 00002 05/06/2025 - 02:48:21,SCI,-41.43,,36.12,10.97,15.73
Sample 00003 05/06/2025 - 02:48:25,SCI,-41.40,,36.20,10.90,15.66
