Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00001 06/27/2025 - 03:48:29,SCI,-28.71,,41.05,10.04,16.35
Sample 00002 06/27/2025 - 03:48:33,SCI,-28.22,,41.21,9.81,16.38
Sample 00003 06/27/2025 - 03:48:37,SCI,-27.61,,41.41,9.66,16.41
