Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00006 05/28/2025 - 05:48:44,SCI,-47.21,,37.05,7.16,11.99
Sample 00007 05/28/2025 - 05:48:48,SCI,-47.36,,37.03,7.15,11.94
Sample 00008 05/28/2025 - 05:48:52,SCI,-47.33,,37.01,7.05,11.98
