Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00001 05/15/2025 - 04:55:32,SCI,-72.05,,25.22,5.69,8.03
Sample 00002 05/15/2025 - 04:55:36,SCI,-72.37,,25.48,5.58,7.79
Sample 00003 05/15/2025 - 04:55:40,SCI,-72.12,,25.93,5.58,7.77
