Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00003 04/17/2025 - 02:22:20,SCI,-56.81,,33.57,9.63,10.75
Sample 00004 04/17/2025 - 02:22:25,SCI,-57.04,,33.60,9.43,10.63
Sample 00005 04/17/2025 - 02:22:30,SCI,-56.83,,33.72,9.43,10.64
