Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00001 06/17/2025 - 07:23:56,SCI,-49.98,,36.23,7.87,11.56
Sample 00002 06/17/2025 - 07:24:01,SCI,-49.91,,36.24,7.74,11.58
Sample 00003 06/17/2025 - 07:24:05,SCI,-50.49,,36.05,7.74,11.51
