Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00001 06/17/2025 - 07:04:53,SCI,-44.74,,37.39,8.47,12.72
Sample 00002 06/17/2025 - 07:04:58,SCI,-45.24,,37.31,8.40,12.59
Sample 00003 06/17/2025 - 07:05:02,SCI,-45.28,,37.32,8.49,12.56
