Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00011 04/24/2025 - 04:16:15,SCI,-57.77,,32.90,7.90,10.79
Sample 00012 04/24/2025 - 04:16:21,SCI,-58.89,,32.69,7.66,10.45
Sample 00013 04/24/2025 - 04:16:26,SCI,-58.64,,32.85,7.60,10.45
