Data Name,Specular Component,ITA D65_10°,Pseudo Color(10°/D65),L*(10°/D65),a*(10°/D65),b*(10°/D65)
Sample 00001 05/27/2025 - 06:35:30,SCI,-48.46,,35.67,8.63,12.70
Sample 00002 05/27/2025 - 06:35:34,SCI,-47.29,,36.20,8.63,12.74
Sample 00003 05/27/2025 - 06:35:39,SCI,-47.12,,36.22,8.63,12.80
