"Marker Name","Description","In","Out","Duration","Marker Type","Marker Color"
,,"0.7","0.7","0","Comment","Green"
,,"3.33333333333333","3.33333333333333","0","Comment","Green"
,,"6","6","0","Comment","Green"
,,"9.33333333333333","9.33333333333333","0","Comment","Green"
,,"12.0666666666667","12.0666666666667","0","Comment","Green"
,,"14.9333333333333","14.9333333333333","0","Comment","Green"
,,"17.7","17.7","0","Comment","Green"
,,"20.1666666666667","20.1666666666667","0","Comment","Green"
,,"23.2333333333333","23.2333333333333","0","Comment","Green"
,,"26.2333333333333","26.2333333333333","0","Comment","Green"
,,"29.2","29.2","0","Comment","Green"
,,"32.1","32.1","0","Comment","Green"
,,"34.3","34.3","0","Comment","Green"
,,"39.2666666666667","39.2666666666667","0","Comment","Green"
,,"43.1333333333333","43.1333333333333","0","Comment","Green"
,,"46.2","46.2","0","Comment","Green"
,,"49.5","49.5","0","Comment","Green"
,,"52.3666666666667","52.3666666666667","0","Comment","Green"
,,"55.3333333333333","55.3333333333333","0","Comment","Green"
,,"57.7333333333333","57.7333333333333","0","Comment","Green"
,,"60.6","60.6","0","Comment","Green"
,,"63.5333333333333","63.5333333333333","0","Comment","Green"
,,"65.8333333333333","65.8333333333333","0","Comment","Green"
,,"68.4","68.4","0","Comment","Green"
,,"71.0666666666667","71.0666666666667","0","Comment","Green"
,,"73.8333333333333","73.8333333333333","0","Comment","Green"
,,"76.4666666666667","76.4666666666667","0","Comment","Green"
,,"79.7666666666667","79.7666666666667","0","Comment","Green"
,,"82.6666666666667","82.6666666666667","0","Comment","Green"
,,"85.4333333333333","85.4333333333333","0","Comment","Green"
,,"88.2333333333333","88.2333333333333","0","Comment","Green"
,,"91.3","91.3","0","Comment","Green"
,,"94.4333333333333","94.4333333333333","0","Comment","Green"
,,"97.0666666666667","97.0666666666667","0","Comment","Green"
,,"99.9","99.9","0","Comment","Green"
,,"102.833333333333","102.833333333333","0","Comment","Green"
,,"105.766666666667","105.766666666667","0","Comment","Green"
,,"108.633333333333","108.633333333333","0","Comment","Green"
,,"111.466666666667","111.466666666667","0","Comment","Green"
,,"114.333333333333","114.333333333333","0","Comment","Green"
,,"117.5","117.5","0","Comment","Green"
,,"120.5","120.5","0","Comment","Green"
,,"123.5","123.5","0","Comment","Green"
,,"126.133333333333","126.133333333333","0","Comment","Green"
,,"128.8","128.8","0","Comment","Green"
,,"131.4","131.4","0","Comment","Green"
,,"133.733333333333","133.733333333333","0","Comment","Green"
,,"136.6","136.6","0","Comment","Green"
,,"139.433333333333","139.433333333333","0","Comment","Green"
,,"142.066666666667","142.066666666667","0","Comment","Green"
,,"144.866666666667","144.866666666667","0","Comment","Green"
,,"147.433333333333","147.433333333333","0","Comment","Green"
,,"150.533333333333","150.533333333333","0","Comment","Green"
,,"153.466666666667","153.466666666667","0","Comment","Green"
,,"156.066666666667","156.066666666667","0","Comment","Green"
,,"158.866666666667","158.866666666667","0","Comment","Green"
,,"161.766666666667","161.766666666667","0","Comment","Green"
,,"164.6","164.6","0","Comment","Green"
,,"167.466666666667","167.466666666667","0","Comment","Green"
,,"170.733333333333","170.733333333333","0","Comment","Green"
,,"173.6","173.6","0","Comment","Green"
,,"176.2","176.2","0","Comment","Green"
,,"178.833333333333","178.833333333333","0","Comment","Green"
,,"181.266666666667","181.266666666667","0","Comment","Green"
,,"184","184","0","Comment","Green"
