"Marker Name","Description","In","Out","Duration","Marker Type","Marker Color"
,,"0.93333333333333","0.93333333333333","0","Comment","Green"
,,"2.46666666666667","2.46666666666667","0","Comment","Green"
,,"5.16666666666667","5.16666666666667","0","Comment","Green"
,,"7.1","7.1","0","Comment","Green"
,,"8.56666666666667","8.56666666666667","0","Comment","Green"
,,"9.96666666666667","9.96666666666667","0","Comment","Green"
,,"11.8","11.8","0","Comment","Green"
,,"13.4333333333333","13.4333333333333","0","Comment","Green"
,,"15.5333333333333","15.5333333333333","0","Comment","Green"
,,"17.8","17.8","0","Comment","Green"
,,"21","21","0","Comment","Green"
,,"29.2","29.2","0","Comment","Green"
,,"31.6333333333333","31.6333333333333","0","Comment","Green"
,,"34.7","34.7","0","Comment","Green"
,,"36.8666666666667","36.8666666666667","0","Comment","Green"
,,"39.0666666666667","39.0666666666667","0","Comment","Green"
,,"43.5","43.5","0","Comment","Green"
,,"46.2333333333333","46.2333333333333","0","Comment","Green"
,,"47.9","47.9","0","Comment","Green"
,,"49.6666666666667","49.6666666666667","0","Comment","Green"
,,"53.3","53.3","0","Comment","Green"
,,"54.8","54.8","0","Comment","Green"
,,"61.4333333333333","61.4333333333333","0","Comment","Green"
,,"63.1","63.1","0","Comment","Green"
,,"65.0666666666667","65.0666666666667","0","Comment","Green"
,,"66.4666666666667","66.4666666666667","0","Comment","Green"
,,"68.5666666666667","68.5666666666667","0","Comment","Green"
,,"70.4333333333333","70.4333333333333","0","Comment","Green"
,,"72.8","72.8","0","Comment","Green"
,,"74.3","74.3","0","Comment","Green"
,,"76","76","0","Comment","Green"
,,"78.8333333333333","78.8333333333333","0","Comment","Green"
,,"81.1","81.1","0","Comment","Green"
,,"83.2","83.2","0","Comment","Green"
,,"85.2333333333333","85.2333333333333","0","Comment","Green"
,,"87.1666666666667","87.1666666666667","0","Comment","Green"
,,"89.5333333333333","89.5333333333333","0","Comment","Green"
,,"91.9666666666667","91.9666666666667","0","Comment","Green"
,,"94.4","94.4","0","Comment","Green"
,,"96.7333333333333","96.7333333333333","0","Comment","Green"
,,"98.9","98.9","0","Comment","Green"
,,"100.766666666667","100.766666666667","0","Comment","Green"
,,"103.666666666667","103.666666666667","0","Comment","Green"
,,"105","105","0","Comment","Green"
,,"107.733333333333","107.733333333333","0","Comment","Green"
,,"110.466666666667","110.466666666667","0","Comment","Green"
,,"113.666666666667","113.666666666667","0","Comment","Green"
,,"116.033333333333","116.033333333333","0","Comment","Green"
,,"117.9","117.9","0","Comment","Green"
,,"120.4","120.4","0","Comment","Green"
,,"122.466666666667","122.466666666667","0","Comment","Green"
,,"124.766666666667","124.766666666667","0","Comment","Green"
,,"126.766666666667","126.766666666667","0","Comment","Green"
,,"128.433333333333","128.433333333333","0","Comment","Green"
,,"132.033333333333","132.033333333333","0","Comment","Green"
,,"133.966666666667","133.966666666667","0","Comment","Green"
,,"136.3","136.3","0","Comment","Green"
,,"138.5","138.5","0","Comment","Green"
,,"141.666666666667","141.666666666667","0","Comment","Green"
,,"143.9","143.9","0","Comment","Green"
,,"145.933333333333","145.933333333333","0","Comment","Green"
,,"149.533333333333","149.533333333333","0","Comment","Green"
,,"151.433333333333","151.433333333333","0","Comment","Green"
,,"154.633333333333","154.633333333333","0","Comment","Green"
"uncertain",,"160.633333333333","190.633333333333","30","Comment","Green"
,,"165.5","165.5","0","Comment","Green"
,,"169.166666666667","169.166666666667","0","Comment","Green"
,,"173.066666666667","173.066666666667","0","Comment","Green"
,,"176.2","176.2","0","Comment","Green"
,,"179.933333333333","179.933333333333","0","Comment","Green"
,,"182","182","0","Comment","Green"
,,"183.833333333333","183.833333333333","0","Comment","Green"
