"Marker Name","Description","In","Out","Duration","Marker Type","Marker Color"
,,"0.56666666666667","0.56666666666667","0","Comment","Green"
,,"1.33333333333333","1.33333333333333","0","Comment","Green"
,,"2.4","2.4","0","Comment","Green"
,,"3.96666666666667","3.96666666666667","0","Comment","Green"
,,"5.5","5.5","0","Comment","Green"
,,"7.3","7.3","0","Comment","Green"
,,"8.13333333333333","8.13333333333333","0","Comment","Green"
,,"9.03333333333333","9.03333333333333","0","Comment","Green"
,,"9.73333333333333","9.73333333333333","0","Comment","Green"
,,"10.8333333333333","10.8333333333333","0","Comment","Green"
,,"11.8","11.8","0","Comment","Green"
,,"12.5666666666667","12.5666666666667","0","Comment","Green"
,,"13.4","13.4","0","Comment","Green"
,,"14.6333333333333","14.6333333333333","0","Comment","Green"
,,"15.8","15.8","0","Comment","Green"
,,"17.2","17.2","0","Comment","Green"
,,"18.1333333333333","18.1333333333333","0","Comment","Green"
,,"19.0333333333333","19.0333333333333","0","Comment","Green"
,,"19.9666666666667","19.9666666666667","0","Comment","Green"
,,"21.2333333333333","21.2333333333333","0","Comment","Green"
,,"22.2666666666667","22.2666666666667","0","Comment","Green"
,,"23.6666666666667","23.6666666666667","0","Comment","Green"
,,"24.9","24.9","0","Comment","Green"
,,"26.4666666666667","26.4666666666667","0","Comment","Green"
,,"27.4666666666667","27.4666666666667","0","Comment","Green"
,,"28.3666666666667","28.3666666666667","0","Comment","Green"
,,"29.2666666666667","29.2666666666667","0","Comment","Green"
,,"30.1","30.1","0","Comment","Green"
,,"31.3666666666667","31.3666666666667","0","Comment","Green"
,,"32.6666666666667","32.6666666666667","0","Comment","Green"
,,"34.1","34.1","0","Comment","Green"
,,"35.0666666666667","35.0666666666667","0","Comment","Green"
,,"36.8333333333333","36.8333333333333","0","Comment","Green"
,,"38.1333333333333","38.1333333333333","0","Comment","Green"
,,"39.9","39.9","0","Comment","Green"
,,"41.3666666666667","41.3666666666667","0","Comment","Green"
,,"42.3333333333333","42.3333333333333","0","Comment","Green"
,,"43.4666666666667","43.4666666666667","0","Comment","Green"
,,"45","45","0","Comment","Green"
,,"46.4","46.4","0","Comment","Green"
,,"48.4666666666667","48.4666666666667","0","Comment","Green"
,,"50.0666666666667","50.0666666666667","0","Comment","Green"
,,"52.4","52.4","0","Comment","Green"
,,"54.2333333333333","54.2333333333333","0","Comment","Green"
,,"56","56","0","Comment","Green"
,,"57.2333333333333","57.2333333333333","0","Comment","Green"
,,"58.1666666666667","58.1666666666667","0","Comment","Green"
,,"59.4","59.4","0","Comment","Green"
,,"61.2666666666667","61.2666666666667","0","Comment","Green"
,,"63.3333333333333","63.3333333333333","0","Comment","Green"
,,"64.7666666666667","64.7666666666667","0","Comment","Green"
,,"65.8333333333333","65.8333333333333","0","Comment","Green"
,,"67","67","0","Comment","Green"
,,"68.4","68.4","0","Comment","Green"
,,"69.2","69.2","0","Comment","Green"
,,"70.4","70.4","0","Comment","Green"
,,"71.5666666666667","71.5666666666667","0","Comment","Green"
,,"72.9","72.9","0","Comment","Green"
,,"74.2333333333333","74.2333333333333","0","Comment","Green"
,,"75.2666666666667","75.2666666666667","0","Comment","Green"
,,"76.8666666666667","76.8666666666667","0","Comment","Green"
,,"78.6","78.6","0","Comment","Green"
,,"80.0666666666667","80.0666666666667","0","Comment","Green"
,,"81.1","81.1","0","Comment","Green"
,,"82.6333333333333","82.6333333333333","0","Comment","Green"
,,"84.1333333333333","84.1333333333333","0","Comment","Green"
,,"85.1666666666667","85.1666666666667","0","Comment","Green"
,,"85.9666666666667","85.9666666666667","0","Comment","Green"
,,"87.1666666666667","87.1666666666667","0","Comment","Green"
,,"88.2333333333333","88.2333333333333","0","Comment","Green"
,,"89.7","89.7","0","Comment","Green"
,,"90.6666666666667","90.6666666666667","0","Comment","Green"
,,"92","92","0","Comment","Green"
,,"92.8666666666667","92.8666666666667","0","Comment","Green"
,,"93.6","93.6","0","Comment","Green"
,,"94.4333333333333","94.4333333333333","0","Comment","Green"
,,"95.9333333333333","95.9333333333333","0","Comment","Green"
,,"97.8","97.8","0","Comment","Green"
,,"101.1","101.1","0","Comment","Green"
,,"103.566666666667","103.566666666667","0","Comment","Green"
,,"105.4","105.4","0","Comment","Green"
,,"107.066666666667","107.066666666667","0","Comment","Green"
,,"108.5","108.5","0","Comment","Green"
,,"110.3","110.3","0","Comment","Green"
,,"111.5","111.5","0","Comment","Green"
,,"113.033333333333","113.033333333333","0","Comment","Green"
,,"114.6","114.6","0","Comment","Green"
,,"115.766666666667","115.766666666667","0","Comment","Green"
,,"117.233333333333","117.233333333333","0","Comment","Green"
,,"118.2","118.2","0","Comment","Green"
,,"119.533333333333","119.533333333333","0","Comment","Green"
,,"121.066666666667","121.066666666667","0","Comment","Green"
,,"122.433333333333","122.433333333333","0","Comment","Green"
,,"123.533333333333","123.533333333333","0","Comment","Green"
,,"124.9","124.9","0","Comment","Green"
,,"126.466666666667","126.466666666667","0","Comment","Green"
,,"128.266666666667","128.266666666667","0","Comment","Green"
,,"130.2","130.2","0","Comment","Green"
,,"132","132","0","Comment","Green"
,,"133.466666666667","133.466666666667","0","Comment","Green"
,,"134.833333333333","134.833333333333","0","Comment","Green"
,,"135.733333333333","135.733333333333","0","Comment","Green"
,,"136.733333333333","136.733333333333","0","Comment","Green"
,,"137.633333333333","137.633333333333","0","Comment","Green"
,,"138.633333333333","138.633333333333","0","Comment","Green"
,,"139.466666666667","139.466666666667","0","Comment","Green"
,,"140.333333333333","140.333333333333","0","Comment","Green"
,,"141.266666666667","141.266666666667","0","Comment","Green"
,,"142.3","142.3","0","Comment","Green"
,,"143.433333333333","143.433333333333","0","Comment","Green"
,,"145","145","0","Comment","Green"
,,"146.366666666667","146.366666666667","0","Comment","Green"
,,"147.4","147.4","0","Comment","Green"
,,"148.566666666667","148.566666666667","0","Comment","Green"
,,"149.5","149.5","0","Comment","Green"
,,"150.5","150.5","0","Comment","Green"
,,"152.066666666667","152.066666666667","0","Comment","Green"
,,"154.9","154.9","0","Comment","Green"
,,"156.266666666667","156.266666666667","0","Comment","Green"
,,"158.1","158.1","0","Comment","Green"
,,"159","159","0","Comment","Green"
,,"159.833333333333","159.833333333333","0","Comment","Green"
,,"161.166666666667","161.166666666667","0","Comment","Green"
,,"162.266666666667","162.266666666667","0","Comment","Green"
,,"163.3","163.3","0","Comment","Green"
,,"164.566666666667","164.566666666667","0","Comment","Green"
,,"166.233333333333","166.233333333333","0","Comment","Green"
,,"167.4","167.4","0","Comment","Green"
,,"168.666666666667","168.666666666667","0","Comment","Green"
,,"171.166666666667","171.166666666667","0","Comment","Green"
,,"172.5","172.5","0","Comment","Green"
,,"174","174","0","Comment","Green"
,,"174.9","174.9","0","Comment","Green"
,,"175.766666666667","175.766666666667","0","Comment","Green"
,,"176.433333333333","176.433333333333","0","Comment","Green"
,,"177.666666666667","177.666666666667","0","Comment","Green"
,,"178.666666666667","178.666666666667","0","Comment","Green"
,,"179.633333333333","179.633333333333","0","Comment","Green"
,,"180.5","180.5","0","Comment","Green"
,,"181.266666666667","181.266666666667","0","Comment","Green"
,,"183.1","183.1","0","Comment","Green"
