"Marker Name","Description","In","Out","Duration","Marker Type","Marker Color"
,,"1.1","1.1","0","Comment","Green"
"uncertain",,"2.46666666666667","42.4666666666667","40","Comment","Green"
,,"8.93333333333333","8.93333333333333","0","Comment","Green"
,,"10.2","10.2","0","Comment","Green"
,,"11.5","11.5","0","Comment","Green"
,,"12.3","12.3","0","Comment","Green"
,,"13.6666666666667","13.6666666666667","0","Comment","Green"
,,"28.3","28.3","0","Comment","Green"
,,"29.3333333333333","29.3333333333333","0","Comment","Green"
,,"31.2666666666667","31.2666666666667","0","Comment","Green"
,,"32.0666666666667","32.0666666666667","0","Comment","Green"
,,"33.3666666666667","33.3666666666667","0","Comment","Green"
,,"34.1666666666667","34.1666666666667","0","Comment","Green"
,,"34.7333333333333","34.7333333333333","0","Comment","Green"
,,"35.4333333333333","35.4333333333333","0","Comment","Green"
,,"36.0666666666667","36.0666666666667","0","Comment","Green"
,,"38.0333333333333","38.0333333333333","0","Comment","Green"
,,"40.5666666666667","40.5666666666667","0","Comment","Green"
,,"42.9333333333333","42.9333333333333","0","Comment","Green"
,,"43.6666666666667","43.6666666666667","0","Comment","Green"
,,"44.2333333333333","44.2333333333333","0","Comment","Green"
,,"44.8666666666667","44.8666666666667","0","Comment","Green"
,,"45.7666666666667","45.7666666666667","0","Comment","Green"
,,"46.5333333333333","46.5333333333333","0","Comment","Green"
,,"47.5","47.5","0","Comment","Green"
,,"48.3","48.3","0","Comment","Green"
,,"49.3333333333333","49.3333333333333","0","Comment","Green"
,,"51.0333333333333","51.0333333333333","0","Comment","Green"
,,"52.1666666666667","52.1666666666667","0","Comment","Green"
,,"53.0666666666667","53.0666666666667","0","Comment","Green"
,,"53.8666666666667","53.8666666666667","0","Comment","Green"
,,"55.3","55.3","0","Comment","Green"
,,"56.3333333333333","56.3333333333333","0","Comment","Green"
,,"57.0666666666667","57.0666666666667","0","Comment","Green"
,,"57.9666666666667","57.9666666666667","0","Comment","Green"
,,"59.1","59.1","0","Comment","Green"
,,"59.9333333333333","59.9333333333333","0","Comment","Green"
,,"60.7666666666667","60.7666666666667","0","Comment","Green"
,,"61.6","61.6","0","Comment","Green"
,,"62.5333333333333","62.5333333333333","0","Comment","Green"
,,"63.4","63.4","0","Comment","Green"
,,"64.3666666666667","64.3666666666667","0","Comment","Green"
,,"65.2666666666667","65.2666666666667","0","Comment","Green"
,,"66.0333333333333","66.0333333333333","0","Comment","Green"
