"Marker Name","Description","In","Out","Duration","Marker Type","Marker Color"
,,"1.23333333333333","1.23333333333333","0","Comment","Green"
,,"3.76666666666667","3.76666666666667","0","Comment","Green"
,,"6.36666666666667","6.36666666666667","0","Comment","Green"
,,"9.13333333333333","9.13333333333333","0","Comment","Green"
,,"12.0333333333333","12.0333333333333","0","Comment","Green"
,,"15.0333333333333","15.0333333333333","0","Comment","Green"
,,"17.7","17.7","0","Comment","Green"
,,"20.9333333333333","20.9333333333333","0","Comment","Green"
,,"23.5333333333333","23.5333333333333","0","Comment","Green"
,,"26.3666666666667","26.3666666666667","0","Comment","Green"
,,"29.2666666666667","29.2666666666667","0","Comment","Green"
,,"32.4","32.4","0","Comment","Green"
,,"36.0333333333333","36.0333333333333","0","Comment","Green"
,,"38.5333333333333","38.5333333333333","0","Comment","Green"
,,"41.3333333333333","41.3333333333333","0","Comment","Green"
,,"43.7666666666667","43.7666666666667","0","Comment","Green"
,,"46.6666666666667","46.6666666666667","0","Comment","Green"
,,"49","49","0","Comment","Green"
,,"51.8","51.8","0","Comment","Green"
,,"54.4","54.4","0","Comment","Green"
,,"57","57","0","Comment","Green"
,,"59.4","59.4","0","Comment","Green"
,,"61.9333333333333","61.9333333333333","0","Comment","Green"
,,"64.5","64.5","0","Comment","Green"
,,"67.1","67.1","0","Comment","Green"
,,"69.6666666666667","69.6666666666667","0","Comment","Green"
,,"72.4","72.4","0","Comment","Green"
,,"75.0666666666667","75.0666666666667","0","Comment","Green"
,,"77.8333333333333","77.8333333333333","0","Comment","Green"
,,"80.1333333333333","80.1333333333333","0","Comment","Green"
,,"82.5666666666667","82.5666666666667","0","Comment","Green"
,,"85","85","0","Comment","Green"
,,"87.4666666666667","87.4666666666667","0","Comment","Green"
,,"90.3666666666667","90.3666666666667","0","Comment","Green"
,,"92.9","92.9","0","Comment","Green"
,,"95.2333333333333","95.2333333333333","0","Comment","Green"
,,"97.9333333333333","97.9333333333333","0","Comment","Green"
,,"100.066666666667","100.066666666667","0","Comment","Green"
,,"102.4","102.4","0","Comment","Green"
,,"105","105","0","Comment","Green"
,,"107.566666666667","107.566666666667","0","Comment","Green"
,,"110.1","110.1","0","Comment","Green"
,,"112.333333333333","112.333333333333","0","Comment","Green"
,,"115.033333333333","115.033333333333","0","Comment","Green"
,,"117.433333333333","117.433333333333","0","Comment","Green"
,,"119.766666666667","119.766666666667","0","Comment","Green"
,,"122.433333333333","122.433333333333","0","Comment","Green"
,,"124.9","124.9","0","Comment","Green"
,,"127.366666666667","127.366666666667","0","Comment","Green"
,,"129.866666666667","129.866666666667","0","Comment","Green"
,,"132.666666666667","132.666666666667","0","Comment","Green"
,,"134.6","134.6","0","Comment","Green"
,,"137.133333333333","137.133333333333","0","Comment","Green"
,,"140.666666666667","140.666666666667","0","Comment","Green"
,,"143.433333333333","143.433333333333","0","Comment","Green"
,,"146.166666666667","146.166666666667","0","Comment","Green"
,,"148.633333333333","148.633333333333","0","Comment","Green"
,,"151.466666666667","151.466666666667","0","Comment","Green"
,,"153.2","153.2","0","Comment","Green"
,,"157.166666666667","157.166666666667","0","Comment","Green"
,,"159.7","159.7","0","Comment","Green"
,,"162.8","162.8","0","Comment","Green"
,,"165.3","165.3","0","Comment","Green"
,,"167.366666666667","167.366666666667","0","Comment","Green"
,,"170.333333333333","170.333333333333","0","Comment","Green"
,,"173.566666666667","173.566666666667","0","Comment","Green"
,,"176.333333333333","176.333333333333","0","Comment","Green"
,,"178.9","178.9","0","Comment","Green"
,,"182.433333333333","182.433333333333","0","Comment","Green"
