"Marker Name","Description","In","Out","Duration","Marker Type","Marker Color"
,,"1.73333333333333","1.73333333333333","0","Comment","Green"
,,"2.5","2.5","0","Comment","Green"
,,"3.06666666666667","3.06666666666667","0","Comment","Green"
,,"3.7","3.7","0","Comment","Green"
,,"4.3","4.3","0","Comment","Green"
,,"4.83333333333333","4.83333333333333","0","Comment","Green"
,,"5.76666666666667","5.76666666666667","0","Comment","Green"
,,"6.4","6.4","0","Comment","Green"
,,"7.2","7.2","0","Comment","Green"
,,"8","8","0","Comment","Green"
,,"8.93333333333333","8.93333333333333","0","Comment","Green"
,,"9.76666666666667","9.76666666666667","0","Comment","Green"
,,"10.6333333333333","10.6333333333333","0","Comment","Green"
,,"11.3333333333333","11.3333333333333","0","Comment","Green"
,,"11.9","11.9","0","Comment","Green"
,,"12.5333333333333","12.5333333333333","0","Comment","Green"
,,"13.2","13.2","0","Comment","Green"
,,"14.1333333333333","14.1333333333333","0","Comment","Green"
,,"14.8333333333333","14.8333333333333","0","Comment","Green"
,,"15.9","15.9","0","Comment","Green"
,,"17.0333333333333","17.0333333333333","0","Comment","Green"
,,"18.0333333333333","18.0333333333333","0","Comment","Green"
,,"18.6666666666667","18.6666666666667","0","Comment","Green"
,,"19.3666666666667","19.3666666666667","0","Comment","Green"
,,"20.5666666666667","20.5666666666667","0","Comment","Green"
,,"21.9","21.9","0","Comment","Green"
,,"22.9333333333333","22.9333333333333","0","Comment","Green"
,,"24.4666666666667","24.4666666666667","0","Comment","Green"
,,"26.8333333333333","26.8333333333333","0","Comment","Green"
,,"28.1","28.1","0","Comment","Green"
,,"29.4","29.4","0","Comment","Green"
,,"30.0333333333333","30.0333333333333","0","Comment","Green"
,,"30.6333333333333","30.6333333333333","0","Comment","Green"
,,"31.7","31.7","0","Comment","Green"
,,"32.8333333333333","32.8333333333333","0","Comment","Green"
,,"33.7333333333333","33.7333333333333","0","Comment","Green"
,,"34.9","34.9","0","Comment","Green"
,,"35.4666666666667","35.4666666666667","0","Comment","Green"
,,"36.1","36.1","0","Comment","Green"
,,"36.6333333333333","36.6333333333333","0","Comment","Green"
,,"37.3333333333333","37.3333333333333","0","Comment","Green"
,,"38.0333333333333","38.0333333333333","0","Comment","Green"
,,"38.9666666666667","38.9666666666667","0","Comment","Green"
,,"39.8333333333333","39.8333333333333","0","Comment","Green"
,,"40.6","40.6","0","Comment","Green"
,,"41.3666666666667","41.3666666666667","0","Comment","Green"
,,"42.3666666666667","42.3666666666667","0","Comment","Green"
,,"43.3333333333333","43.3333333333333","0","Comment","Green"
,,"44.3","44.3","0","Comment","Green"
,,"45.1666666666667","45.1666666666667","0","Comment","Green"
,,"45.9333333333333","45.9333333333333","0","Comment","Green"
,,"46.7333333333333","46.7333333333333","0","Comment","Green"
,,"47.6","47.6","0","Comment","Green"
,,"48.7","48.7","0","Comment","Green"
,,"49.5333333333333","49.5333333333333","0","Comment","Green"
,,"50.5","50.5","0","Comment","Green"
,,"51.6","51.6","0","Comment","Green"
,,"52.9333333333333","52.9333333333333","0","Comment","Green"
,,"53.8333333333333","53.8333333333333","0","Comment","Green"
,,"55.2666666666667","55.2666666666667","0","Comment","Green"
,,"55.9666666666667","55.9666666666667","0","Comment","Green"
,,"56.5","56.5","0","Comment","Green"
,,"57.1666666666667","57.1666666666667","0","Comment","Green"
,,"58.4","58.4","0","Comment","Green"
,,"59.4666666666667","59.4666666666667","0","Comment","Green"
,,"61.1","61.1","0","Comment","Green"
,,"63.1333333333333","63.1333333333333","0","Comment","Green"
,,"64.5","64.5","0","Comment","Green"
,,"67.3","67.3","0","Comment","Green"
,,"69.9","69.9","0","Comment","Green"
,,"71.1666666666667","71.1666666666667","0","Comment","Green"
,,"72.2666666666667","72.2666666666667","0","Comment","Green"
,,"73.6333333333333","73.6333333333333","0","Comment","Green"
,,"74.9333333333333","74.9333333333333","0","Comment","Green"
,,"75.8666666666667","75.8666666666667","0","Comment","Green"
,,"76.8","76.8","0","Comment","Green"
,,"78.1666666666667","78.1666666666667","0","Comment","Green"
,,"79.7","79.7","0","Comment","Green"
,,"81.2333333333333","81.2333333333333","0","Comment","Green"
,,"82.2333333333333","82.2333333333333","0","Comment","Green"
,,"83.4","83.4","0","Comment","Green"
,,"84.2333333333333","84.2333333333333","0","Comment","Green"
,,"84.8333333333333","84.8333333333333","0","Comment","Green"
,,"85.5666666666667","85.5666666666667","0","Comment","Green"
,,"86.2","86.2","0","Comment","Green"
,,"87.0666666666667","87.0666666666667","0","Comment","Green"
,,"88.3666666666667","88.3666666666667","0","Comment","Green"
,,"89.2","89.2","0","Comment","Green"
,,"89.8","89.8","0","Comment","Green"
,,"90.3666666666667","90.3666666666667","0","Comment","Green"
,,"91.1","91.1","0","Comment","Green"
,,"91.6666666666667","91.6666666666667","0","Comment","Green"
,,"92.4","92.4","0","Comment","Green"
,,"93.4666666666667","93.4666666666667","0","Comment","Green"
,,"94.0333333333333","94.0333333333333","0","Comment","Green"
,,"94.7666666666667","94.7666666666667","0","Comment","Green"
,,"95.3","95.3","0","Comment","Green"
,,"95.9666666666667","95.9666666666667","0","Comment","Green"
,,"96.5333333333333","96.5333333333333","0","Comment","Green"
,,"97.3","97.3","0","Comment","Green"
,,"98.2666666666667","98.2666666666667","0","Comment","Green"
,,"99.0666666666667","99.0666666666667","0","Comment","Green"
,,"99.7","99.7","0","Comment","Green"
,,"100.6","100.6","0","Comment","Green"
,,"101.433333333333","101.433333333333","0","Comment","Green"
,,"102.2","102.2","0","Comment","Green"
,,"103.1","103.1","0","Comment","Green"
,,"103.9","103.9","0","Comment","Green"
,,"104.633333333333","104.633333333333","0","Comment","Green"
,,"105.466666666667","105.466666666667","0","Comment","Green"
,,"106.333333333333","106.333333333333","0","Comment","Green"
,,"107.333333333333","107.333333333333","0","Comment","Green"
,,"108.3","108.3","0","Comment","Green"
,,"109.233333333333","109.233333333333","0","Comment","Green"
,,"110.5","110.5","0","Comment","Green"
,,"111.833333333333","111.833333333333","0","Comment","Green"
,,"112.9","112.9","0","Comment","Green"
,,"113.9","113.9","0","Comment","Green"
,,"114.866666666667","114.866666666667","0","Comment","Green"
,,"116.333333333333","116.333333333333","0","Comment","Green"
,,"117.333333333333","117.333333333333","0","Comment","Green"
,,"118.266666666667","118.266666666667","0","Comment","Green"
,,"119.1","119.1","0","Comment","Green"
,,"119.866666666667","119.866666666667","0","Comment","Green"
,,"120.666666666667","120.666666666667","0","Comment","Green"
,,"121.466666666667","121.466666666667","0","Comment","Green"
,,"122.366666666667","122.366666666667","0","Comment","Green"
,,"123.333333333333","123.333333333333","0","Comment","Green"
,,"124.366666666667","124.366666666667","0","Comment","Green"
,,"125.433333333333","125.433333333333","0","Comment","Green"
,,"126.833333333333","126.833333333333","0","Comment","Green"
,,"127.866666666667","127.866666666667","0","Comment","Green"
,,"128.966666666667","128.966666666667","0","Comment","Green"
,,"129.866666666667","129.866666666667","0","Comment","Green"
,,"130.8","130.8","0","Comment","Green"
,,"131.966666666667","131.966666666667","0","Comment","Green"
,,"133.033333333333","133.033333333333","0","Comment","Green"
,,"134.466666666667","134.466666666667","0","Comment","Green"
,,"135.6","135.6","0","Comment","Green"
,,"136.566666666667","136.566666666667","0","Comment","Green"
,,"137.3","137.3","0","Comment","Green"
,,"138.333333333333","138.333333333333","0","Comment","Green"
,,"139.366666666667","139.366666666667","0","Comment","Green"
,,"140.533333333333","140.533333333333","0","Comment","Green"
,,"141.666666666667","141.666666666667","0","Comment","Green"
,,"142.8","142.8","0","Comment","Green"
,,"143.733333333333","143.733333333333","0","Comment","Green"
,,"144.766666666667","144.766666666667","0","Comment","Green"
,,"146","146","0","Comment","Green"
,,"147.033333333333","147.033333333333","0","Comment","Green"
,,"148.133333333333","148.133333333333","0","Comment","Green"
,,"149.066666666667","149.066666666667","0","Comment","Green"
,,"149.866666666667","149.866666666667","0","Comment","Green"
,,"150.866666666667","150.866666666667","0","Comment","Green"
,,"151.9","151.9","0","Comment","Green"
,,"152.833333333333","152.833333333333","0","Comment","Green"
,,"153.8","153.8","0","Comment","Green"
,,"154.833333333333","154.833333333333","0","Comment","Green"
,,"155.733333333333","155.733333333333","0","Comment","Green"
,,"156.8","156.8","0","Comment","Green"
,,"157.8","157.8","0","Comment","Green"
,,"158.9","158.9","0","Comment","Green"
,,"159.8","159.8","0","Comment","Green"
,,"160.833333333333","160.833333333333","0","Comment","Green"
,,"161.7","161.7","0","Comment","Green"
,,"162.833333333333","162.833333333333","0","Comment","Green"
,,"163.733333333333","163.733333333333","0","Comment","Green"
,,"164.766666666667","164.766666666667","0","Comment","Green"
,,"165.533333333333","165.533333333333","0","Comment","Green"
,,"166.6","166.6","0","Comment","Green"
,,"167.633333333333","167.633333333333","0","Comment","Green"
,,"169.066666666667","169.066666666667","0","Comment","Green"
,,"169.9","169.9","0","Comment","Green"
,,"170.666666666667","170.666666666667","0","Comment","Green"
,,"171.766666666667","171.766666666667","0","Comment","Green"
,,"172.6","172.6","0","Comment","Green"
,,"173.433333333333","173.433333333333","0","Comment","Green"
,,"174.266666666667","174.266666666667","0","Comment","Green"
,,"175","175","0","Comment","Green"
,,"176.966666666667","176.966666666667","0","Comment","Green"
,,"177.766666666667","177.766666666667","0","Comment","Green"
,,"178.733333333333","178.733333333333","0","Comment","Green"
,,"179.466666666667","179.466666666667","0","Comment","Green"
,,"180.133333333333","180.133333333333","0","Comment","Green"
