"Marker Name","Description","In","Out","Duration","Marker Type","Marker Color"
,,"0.7","0.7","0","Comment","Green"
,,"2.56666666666667","2.56666666666667","0","Comment","Green"
,,"4.23333333333333","4.23333333333333","0","Comment","Green"
,,"5.33333333333333","5.33333333333333","0","Comment","Green"
,,"6.5","6.5","0","Comment","Green"
,,"7.53333333333333","7.53333333333333","0","Comment","Green"
,,"9.26666666666667","9.26666666666667","0","Comment","Green"
,,"10.5333333333333","10.5333333333333","0","Comment","Green"
,,"11.8666666666667","11.8666666666667","0","Comment","Green"
,,"13.1","13.1","0","Comment","Green"
,,"15.5333333333333","15.5333333333333","0","Comment","Green"
,,"18.5333333333333","18.5333333333333","0","Comment","Green"
,,"20.5333333333333","20.5333333333333","0","Comment","Green"
,,"22.0666666666667","22.0666666666667","0","Comment","Green"
,,"23.5666666666667","23.5666666666667","0","Comment","Green"
,,"25.1","25.1","0","Comment","Green"
,,"26.5333333333333","26.5333333333333","0","Comment","Green"
,,"27.9333333333333","27.9333333333333","0","Comment","Green"
,,"29.1333333333333","29.1333333333333","0","Comment","Green"
,,"34.0666666666667","34.0666666666667","0","Comment","Green"
,,"36.6666666666667","36.6666666666667","0","Comment","Green"
,,"38.2333333333333","38.2333333333333","0","Comment","Green"
,,"39.8","39.8","0","Comment","Green"
,,"41.3333333333333","41.3333333333333","0","Comment","Green"
,,"43.1333333333333","43.1333333333333","0","Comment","Green"
,,"44.3","44.3","0","Comment","Green"
,,"45.5","45.5","0","Comment","Green"
,,"46.6333333333333","46.6333333333333","0","Comment","Green"
,,"47.7666666666667","47.7666666666667","0","Comment","Green"
,,"54.6333333333333","54.6333333333333","0","Comment","Green"
,,"56.6","56.6","0","Comment","Green"
,,"57.8666666666667","57.8666666666667","0","Comment","Green"
,,"59.1333333333333","59.1333333333333","0","Comment","Green"
,,"60.1666666666667","60.1666666666667","0","Comment","Green"
,,"61.5666666666667","61.5666666666667","0","Comment","Green"
,,"62.9","62.9","0","Comment","Green"
,,"64.8","64.8","0","Comment","Green"
,,"65.7666666666667","65.7666666666667","0","Comment","Green"
,,"73.0666666666667","73.0666666666667","0","Comment","Green"
,,"74.5333333333333","74.5333333333333","0","Comment","Green"
,,"76","76","0","Comment","Green"
,,"77.1333333333333","77.1333333333333","0","Comment","Green"
,,"79.5","79.5","0","Comment","Green"
,,"81.2333333333333","81.2333333333333","0","Comment","Green"
,,"82.4333333333333","82.4333333333333","0","Comment","Green"
,,"83.6","83.6","0","Comment","Green"
,,"84.6666666666667","84.6666666666667","0","Comment","Green"
,,"86.0333333333333","86.0333333333333","0","Comment","Green"
,,"87.3666666666667","87.3666666666667","0","Comment","Green"
,,"88.7333333333333","88.7333333333333","0","Comment","Green"
,,"90.6666666666667","90.6666666666667","0","Comment","Green"
,,"92.1333333333333","92.1333333333333","0","Comment","Green"
,,"93.8333333333333","93.8333333333333","0","Comment","Green"
,,"95.8","95.8","0","Comment","Green"
,,"98.1666666666667","98.1666666666667","0","Comment","Green"
,,"99.6333333333333","99.6333333333333","0","Comment","Green"
,,"103.066666666667","103.066666666667","0","Comment","Green"
,,"104.433333333333","104.433333333333","0","Comment","Green"
,,"105.466666666667","105.466666666667","0","Comment","Green"
,,"106.6","106.6","0","Comment","Green"
,,"108.666666666667","108.666666666667","0","Comment","Green"
,,"110.633333333333","110.633333333333","0","Comment","Green"
,,"112.033333333333","112.033333333333","0","Comment","Green"
,,"113.4","113.4","0","Comment","Green"
,,"115.166666666667","115.166666666667","0","Comment","Green"
,,"116.266666666667","116.266666666667","0","Comment","Green"
,,"117.766666666667","117.766666666667","0","Comment","Green"
,,"118.866666666667","118.866666666667","0","Comment","Green"
,,"120.9","120.9","0","Comment","Green"
,,"123.333333333333","123.333333333333","0","Comment","Green"
,,"127.433333333333","127.433333333333","0","Comment","Green"
,,"128.766666666667","128.766666666667","0","Comment","Green"
,,"130.266666666667","130.266666666667","0","Comment","Green"
,,"131.433333333333","131.433333333333","0","Comment","Green"
,,"134.666666666667","134.666666666667","0","Comment","Green"
,,"135.633333333333","135.633333333333","0","Comment","Green"
,,"136.8","136.8","0","Comment","Green"
,,"137.933333333333","137.933333333333","0","Comment","Green"
,,"139.6","139.6","0","Comment","Green"
,,"140.833333333333","140.833333333333","0","Comment","Green"
,,"141.833333333333","141.833333333333","0","Comment","Green"
,,"142.966666666667","142.966666666667","0","Comment","Green"
,,"144.4","144.4","0","Comment","Green"
,,"145.533333333333","145.533333333333","0","Comment","Green"
,,"146.533333333333","146.533333333333","0","Comment","Green"
,,"147.833333333333","147.833333333333","0","Comment","Green"
,,"149.033333333333","149.033333333333","0","Comment","Green"
,,"150.6","150.6","0","Comment","Green"
,,"151.9","151.9","0","Comment","Green"
,,"153.033333333333","153.033333333333","0","Comment","Green"
,,"154.666666666667","154.666666666667","0","Comment","Green"
,,"156.5","156.5","0","Comment","Green"
,,"158.266666666667","158.266666666667","0","Comment","Green"
,,"159.4","159.4","0","Comment","Green"
,,"162.266666666667","162.266666666667","0","Comment","Green"
,,"163.6","163.6","0","Comment","Green"
,,"165.166666666667","165.166666666667","0","Comment","Green"
,,"166.133333333333","166.133333333333","0","Comment","Green"
,,"167.466666666667","167.466666666667","0","Comment","Green"
,,"170.6","170.6","0","Comment","Green"
,,"172.433333333333","172.433333333333","0","Comment","Green"
,,"173.933333333333","173.933333333333","0","Comment","Green"
,,"175.166666666667","175.166666666667","0","Comment","Green"
,,"176.8","176.8","0","Comment","Green"
,,"177.833333333333","177.833333333333","0","Comment","Green"
,,"181","181","0","Comment","Green"
,,"182.466666666667","182.466666666667","0","Comment","Green"
,,"184.033333333333","184.033333333333","0","Comment","Green"
