"Marker Name","Description","In","Out","Duration","Marker Type","Marker Color"
,,"0.6","0.6","0","Comment","Green"
,,"2","2","0","Comment","Green"
,,"4.2","4.2","0","Comment","Green"
,,"5.83333333333333","5.83333333333333","0","Comment","Green"
,,"7.33333333333333","7.33333333333333","0","Comment","Green"
,,"8.7","8.7","0","Comment","Green"
,,"10.3","10.3","0","Comment","Green"
,,"12.1666666666667","12.1666666666667","0","Comment","Green"
,,"13.8333333333333","13.8333333333333","0","Comment","Green"
,,"15.4","15.4","0","Comment","Green"
,,"17.4333333333333","17.4333333333333","0","Comment","Green"
,,"19.5333333333333","19.5333333333333","0","Comment","Green"
,,"21.5333333333333","21.5333333333333","0","Comment","Green"
,,"23.2","23.2","0","Comment","Green"
,,"25.1666666666667","25.1666666666667","0","Comment","Green"
,,"26.9","26.9","0","Comment","Green"
,,"28.6666666666667","28.6666666666667","0","Comment","Green"
,,"30.7","30.7","0","Comment","Green"
,,"32.7333333333333","32.7333333333333","0","Comment","Green"
,,"35.2","35.2","0","Comment","Green"
,,"37.1","37.1","0","Comment","Green"
,,"39.2333333333333","39.2333333333333","0","Comment","Green"
,,"41.6","41.6","0","Comment","Green"
,,"43.4333333333333","43.4333333333333","0","Comment","Green"
,,"45.3","45.3","0","Comment","Green"
,,"47.3666666666667","47.3666666666667","0","Comment","Green"
,,"49.4666666666667","49.4666666666667","0","Comment","Green"
,,"50.8333333333333","50.8333333333333","0","Comment","Green"
,,"52.5","52.5","0","Comment","Green"
,,"54.3666666666667","54.3666666666667","0","Comment","Green"
,,"56","56","0","Comment","Green"
,,"59.1333333333333","59.1333333333333","0","Comment","Green"
,,"60.8333333333333","60.8333333333333","0","Comment","Green"
,,"62.4333333333333","62.4333333333333","0","Comment","Green"
,,"64.1333333333333","64.1333333333333","0","Comment","Green"
,,"65.8666666666667","65.8666666666667","0","Comment","Green"
,,"67.5","67.5","0","Comment","Green"
,,"69.5666666666667","69.5666666666667","0","Comment","Green"
,,"71.3","71.3","0","Comment","Green"
,,"73.0666666666667","73.0666666666667","0","Comment","Green"
,,"75.7333333333333","75.7333333333333","0","Comment","Green"
,,"78.3333333333333","78.3333333333333","0","Comment","Green"
,,"80.2666666666667","80.2666666666667","0","Comment","Green"
,,"82.2","82.2","0","Comment","Green"
,,"84","84","0","Comment","Green"
,,"85.6666666666667","85.6666666666667","0","Comment","Green"
,,"87.3","87.3","0","Comment","Green"
,,"89.3666666666667","89.3666666666667","0","Comment","Green"
,,"91.3","91.3","0","Comment","Green"
,,"93.1","93.1","0","Comment","Green"
,,"94.7","94.7","0","Comment","Green"
,,"96.5666666666667","96.5666666666667","0","Comment","Green"
,,"98.5333333333333","98.5333333333333","0","Comment","Green"
,,"101.266666666667","101.266666666667","0","Comment","Green"
,,"103.166666666667","103.166666666667","0","Comment","Green"
,,"105.233333333333","105.233333333333","0","Comment","Green"
,,"107","107","0","Comment","Green"
,,"108.8","108.8","0","Comment","Green"
,,"111.433333333333","111.433333333333","0","Comment","Green"
,,"113.366666666667","113.366666666667","0","Comment","Green"
,,"114.833333333333","114.833333333333","0","Comment","Green"
,,"116.5","116.5","0","Comment","Green"
,,"117.9","117.9","0","Comment","Green"
,,"120.566666666667","120.566666666667","0","Comment","Green"
,,"123.066666666667","123.066666666667","0","Comment","Green"
,,"125.3","125.3","0","Comment","Green"
,,"127.266666666667","127.266666666667","0","Comment","Green"
,,"129.833333333333","129.833333333333","0","Comment","Green"
,,"131.333333333333","131.333333333333","0","Comment","Green"
,,"134.533333333333","134.533333333333","0","Comment","Green"
,,"136.966666666667","136.966666666667","0","Comment","Green"
,,"139.2","139.2","0","Comment","Green"
,,"141.866666666667","141.866666666667","0","Comment","Green"
,,"143.433333333333","143.433333333333","0","Comment","Green"
,,"144.8","144.8","0","Comment","Green"
,,"146.3","146.3","0","Comment","Green"
,,"147.866666666667","147.866666666667","0","Comment","Green"
,,"149.766666666667","149.766666666667","0","Comment","Green"
,,"151.5","151.5","0","Comment","Green"
,,"153.633333333333","153.633333333333","0","Comment","Green"
,,"155.5","155.5","0","Comment","Green"
,,"157.1","157.1","0","Comment","Green"
,,"159.033333333333","159.033333333333","0","Comment","Green"
,,"161.166666666667","161.166666666667","0","Comment","Green"
,,"163.6","163.6","0","Comment","Green"
,,"165.1","165.1","0","Comment","Green"
,,"166.7","166.7","0","Comment","Green"
,,"168.5","168.5","0","Comment","Green"
,,"169.933333333333","169.933333333333","0","Comment","Green"
,,"171.666666666667","171.666666666667","0","Comment","Green"
,,"173.9","173.9","0","Comment","Green"
,,"175.7","175.7","0","Comment","Green"
,,"177.2","177.2","0","Comment","Green"
,,"178.7","178.7","0","Comment","Green"
,,"180.366666666667","180.366666666667","0","Comment","Green"
