"Marker Name","Description","In","Out","Duration","Marker Type","Marker Color"
,,"1.36666666666667","1.36666666666667","0","Comment","Green"
,,"2.23333333333333","2.23333333333333","0","Comment","Green"
,,"3.26666666666667","3.26666666666667","0","Comment","Green"
,,"4.53333333333333","4.53333333333333","0","Comment","Green"
,,"5.36666666666667","5.36666666666667","0","Comment","Green"
,,"6.36666666666667","6.36666666666667","0","Comment","Green"
,,"7.36666666666667","7.36666666666667","0","Comment","Green"
,,"8.4","8.4","0","Comment","Green"
,,"9.33333333333333","9.33333333333333","0","Comment","Green"
,,"10.4333333333333","10.4333333333333","0","Comment","Green"
,,"11.6333333333333","11.6333333333333","0","Comment","Green"
,,"13.3333333333333","13.3333333333333","0","Comment","Green"
,,"14.7","14.7","0","Comment","Green"
,,"16.3","16.3","0","Comment","Green"
,,"17.5333333333333","17.5333333333333","0","Comment","Green"
,,"18.5","18.5","0","Comment","Green"
,,"19.2666666666667","19.2666666666667","0","Comment","Green"
,,"20.5333333333333","20.5333333333333","0","Comment","Green"
,,"21.5666666666667","21.5666666666667","0","Comment","Green"
,,"23.0333333333333","23.0333333333333","0","Comment","Green"
,,"24.2","24.2","0","Comment","Green"
,,"25.3","25.3","0","Comment","Green"
,,"26.6666666666667","26.6666666666667","0","Comment","Green"
,,"28.0666666666667","28.0666666666667","0","Comment","Green"
,,"28.9666666666667","28.9666666666667","0","Comment","Green"
,,"30.2333333333333","30.2333333333333","0","Comment","Green"
,,"31.5333333333333","31.5333333333333","0","Comment","Green"
,,"32.6666666666667","32.6666666666667","0","Comment","Green"
,,"33.6333333333333","33.6333333333333","0","Comment","Green"
,,"34.3333333333333","34.3333333333333","0","Comment","Green"
,,"36.3","36.3","0","Comment","Green"
,,"38.2333333333333","38.2333333333333","0","Comment","Green"
,,"40.2333333333333","40.2333333333333","0","Comment","Green"
,,"41.8","41.8","0","Comment","Green"
,,"43","43","0","Comment","Green"
,,"44.3","44.3","0","Comment","Green"
,,"45.3","45.3","0","Comment","Green"
,,"46.4","46.4","0","Comment","Green"
,,"47.8","47.8","0","Comment","Green"
,,"48.9333333333333","48.9333333333333","0","Comment","Green"
,,"50.5333333333333","50.5333333333333","0","Comment","Green"
,,"52.1","52.1","0","Comment","Green"
,,"53.7666666666667","53.7666666666667","0","Comment","Green"
,,"56.5","56.5","0","Comment","Green"
,,"58.7","58.7","0","Comment","Green"
,,"60.9666666666667","60.9666666666667","0","Comment","Green"
,,"63.7666666666667","63.7666666666667","0","Comment","Green"
,,"65.4","65.4","0","Comment","Green"
,,"67.5333333333333","67.5333333333333","0","Comment","Green"
,,"69.1666666666667","69.1666666666667","0","Comment","Green"
,,"70.6666666666667","70.6666666666667","0","Comment","Green"
,,"72.6","72.6","0","Comment","Green"
,,"73.5666666666667","73.5666666666667","0","Comment","Green"
,,"74.8666666666667","74.8666666666667","0","Comment","Green"
,,"75.8666666666667","75.8666666666667","0","Comment","Green"
,,"77","77","0","Comment","Green"
,,"77.9666666666667","77.9666666666667","0","Comment","Green"
,,"78.9666666666667","78.9666666666667","0","Comment","Green"
,,"80.0666666666667","80.0666666666667","0","Comment","Green"
,,"81.0333333333333","81.0333333333333","0","Comment","Green"
,,"81.9","81.9","0","Comment","Green"
,,"83.4333333333333","83.4333333333333","0","Comment","Green"
,,"84.9333333333333","84.9333333333333","0","Comment","Green"
,,"86.3666666666667","86.3666666666667","0","Comment","Green"
,,"87.8666666666667","87.8666666666667","0","Comment","Green"
,,"89.3333333333333","89.3333333333333","0","Comment","Green"
,,"90.9666666666667","90.9666666666667","0","Comment","Green"
,,"92.2","92.2","0","Comment","Green"
,,"93.8","93.8","0","Comment","Green"
,,"95.2333333333333","95.2333333333333","0","Comment","Green"
,,"96.5666666666667","96.5666666666667","0","Comment","Green"
,,"98.2666666666667","98.2666666666667","0","Comment","Green"
,,"99.7","99.7","0","Comment","Green"
,,"101.066666666667","101.066666666667","0","Comment","Green"
,,"102.333333333333","102.333333333333","0","Comment","Green"
,,"103.3","103.3","0","Comment","Green"
,,"104.4","104.4","0","Comment","Green"
,,"105.433333333333","105.433333333333","0","Comment","Green"
,,"106.433333333333","106.433333333333","0","Comment","Green"
,,"107.766666666667","107.766666666667","0","Comment","Green"
,,"109.033333333333","109.033333333333","0","Comment","Green"
,,"109.833333333333","109.833333333333","0","Comment","Green"
,,"110.933333333333","110.933333333333","0","Comment","Green"
,,"111.833333333333","111.833333333333","0","Comment","Green"
,,"112.933333333333","112.933333333333","0","Comment","Green"
,,"113.833333333333","113.833333333333","0","Comment","Green"
,,"114.766666666667","114.766666666667","0","Comment","Green"
,,"116.266666666667","116.266666666667","0","Comment","Green"
,,"117.7","117.7","0","Comment","Green"
,,"118.566666666667","118.566666666667","0","Comment","Green"
,,"119.6","119.6","0","Comment","Green"
,,"121.033333333333","121.033333333333","0","Comment","Green"
,,"122.466666666667","122.466666666667","0","Comment","Green"
,,"124.766666666667","124.766666666667","0","Comment","Green"
,,"125.833333333333","125.833333333333","0","Comment","Green"
,,"127.333333333333","127.333333333333","0","Comment","Green"
