"Marker Name","Description","In","Out","Duration","Marker Type","Marker Color"
,,"6.43333333333333","6.43333333333333","0","Comment","Green"
,,"9.93333333333333","9.93333333333333","0","Comment","Green"
,,"12.7666666666667","12.7666666666667","0","Comment","Green"
,,"15.7","15.7","0","Comment","Green"
,,"18.8666666666667","18.8666666666667","0","Comment","Green"
,,"21.3333333333333","21.3333333333333","0","Comment","Green"
,,"24.4","24.4","0","Comment","Green"
,,"28.0333333333333","28.0333333333333","0","Comment","Green"
,,"31.1","31.1","0","Comment","Green"
,,"34.5333333333333","34.5333333333333","0","Comment","Green"
,,"37.4","37.4","0","Comment","Green"
,,"40.2","40.2","0","Comment","Green"
,,"42.8666666666667","42.8666666666667","0","Comment","Green"
,,"46.1333333333333","46.1333333333333","0","Comment","Green"
,,"48.8","48.8","0","Comment","Green"
,,"51.6","51.6","0","Comment","Green"
,,"54.5666666666667","54.5666666666667","0","Comment","Green"
,,"57.5","57.5","0","Comment","Green"
,,"60.0666666666667","60.0666666666667","0","Comment","Green"
,,"63.0333333333333","63.0333333333333","0","Comment","Green"
,,"67.1666666666667","67.1666666666667","0","Comment","Green"
,,"71.6","71.6","0","Comment","Green"
,,"74.8666666666667","74.8666666666667","0","Comment","Green"
,,"77.6","77.6","0","Comment","Green"
,,"81.5","81.5","0","Comment","Green"
,,"84.3","84.3","0","Comment","Green"
,,"86.4666666666667","86.4666666666667","0","Comment","Green"
,,"89.1666666666667","89.1666666666667","0","Comment","Green"
,,"91.5666666666667","91.5666666666667","0","Comment","Green"
,,"93.9333333333333","93.9333333333333","0","Comment","Green"
,,"96.5","96.5","0","Comment","Green"
,,"99.2","99.2","0","Comment","Green"
,,"102.3","102.3","0","Comment","Green"
,,"105.266666666667","105.266666666667","0","Comment","Green"
,,"107.833333333333","107.833333333333","0","Comment","Green"
,,"110.366666666667","110.366666666667","0","Comment","Green"
,,"113.1","113.1","0","Comment","Green"
,,"115.933333333333","115.933333333333","0","Comment","Green"
,,"119.2","119.2","0","Comment","Green"
,,"121.866666666667","121.866666666667","0","Comment","Green"
,,"124.666666666667","124.666666666667","0","Comment","Green"
,,"127.566666666667","127.566666666667","0","Comment","Green"
,,"130.8","130.8","0","Comment","Green"
,,"133.566666666667","133.566666666667","0","Comment","Green"
,,"135.833333333333","135.833333333333","0","Comment","Green"
,,"138.566666666667","138.566666666667","0","Comment","Green"
,,"140.933333333333","140.933333333333","0","Comment","Green"
,,"142.3","142.3","0","Comment","Green"
,,"144.366666666667","144.366666666667","0","Comment","Green"
,,"148.1","148.1","0","Comment","Green"
,,"150.433333333333","150.433333333333","0","Comment","Green"
,,"153.066666666667","153.066666666667","0","Comment","Green"
,,"155.666666666667","155.666666666667","0","Comment","Green"
,,"159","159","0","Comment","Green"
,,"161.766666666667","161.766666666667","0","Comment","Green"
,,"165.133333333333","165.133333333333","0","Comment","Green"
,,"167.866666666667","167.866666666667","0","Comment","Green"
,,"170.566666666667","170.566666666667","0","Comment","Green"
,,"172.833333333333","172.833333333333","0","Comment","Green"
,,"175.533333333333","175.533333333333","0","Comment","Green"
,,"178","178","0","Comment","Green"
,,"180.6","180.6","0","Comment","Green"
